en,de,score
"On July 7, 2006, Clinton voted against the motion to invoke cloture on the Federal Marriage Amendment.","Am 7. Juli 2006 stimmte Clinton gegen den Antrag, sich auf Gerinnung auf den Federal Marriage-Änderungsantrag zu berufen.",0.29615306456087337
"Illustrated Encyclopedia of Woodworking Handtools, Instruments & Devices.","Illustrated Encyclopedia of Woodworking Handtools, Instruments & Devices.",-6.77648622715417
Warner Bros. produced wartime cartoons which constantly parodied Hitler and his personality traits and quirks.,"Warner Bros. produzierte Kriegszeichentrickfilme, die Hitler und seine Persönlichkeitsmerkmale und Merkwürdigkeiten ständig parodierten.",-0.3601601479713468
"As the trial resumed, plaintiffs testified about the alleged misdeeds of Mayor Steve Christian.","Als der Prozess wieder aufgenommen wurde, bezeugten Kläger die angeblichen Missetaten von Bürgermeister Steve Christian.",-0.39820134242735045
"Lucius Cornelius L. f. L. n. Lentulus, consul in 199 BC.","Lucius Cornelius L. f. L. n. Lentulus, Konsul 199 v. Chr.",0.319243927663861
The Withlacoochee River overflowed its banks at Croom.,Der Withlacoochee River überfloß seine Ufer bei Croom.,0.2044940510683708
"By 1872 Tammany had an Irish Catholic ""boss,"" and in 1928 a Tammany hero, New York Governor Al Smith, won the Democratic presidential nomination.","Bis 1872 hatte Tammany einen irischen katholischen ""Chef"" und 1928 gewann ein Tammany-Held, der Gouverneur von New York Al Smith, die Nominierung des demokratischen Präsidenten.",-0.09284000943746795
"On July 20, the Giants traded one of their top prospects, AA pitcher Tim Alderson, for Pittsburgh Pirates second baseman Freddy Sánchez.","Am 20. Juli tauschten die Giants einen ihrer Top-Aussichten, AA Pitcher Tim Alderson, für Pittsburgh Pirates zweiten Baseman Freddy Sánchez.",0.47863663441522775
"It derives from the intuition of ""memory"" as a scratchpad.","Sie leitet sich von der Intuition des ""Gedächtnisses"" als Kratzer ab.",-1.2177691648954598
"They withdrew, narrowly escaping encirclement by German tanks from the 15th Panzer Division.","Sie zogen sich zurück, kurz vor der Einkreisung durch deutsche Panzer aus der 15. Panzer-Division.",0.01171707923241109
The Jagiellon House challenged the House of Habsburg in Bohemia and Slovakia.,Das Jagiellon-Haus forderte das Haus Habsburg in Böhmen und der Slowakei heraus.,0.4918041377385327
An uproar ensued among Manstein's supporters in Britain and in Germany.,In Großbritannien und Deutschland kam es zu einem Aufruhr unter Mansteins Anhängern.,0.48730382549230183
The Cubs' offense again struggled to score as the game was tied at one in the eighth.,"Die Cubs 'Straftat wieder kämpfte, um Gäste, wie das Spiel an einem in der achten gebunden war.",-2.313186131323803
"Skull is ambushed by Korvac, who steals his cosmic powers and banishes him back to Earth.","Der Schädel wird von Korvac überfallen, der seine kosmischen Kräfte stiehlt und ihn auf die Erde verbannt.",-0.1470038309763654
With the passing of the Crofters' Act in 1886 the Liberal prime minister William Gladstone emancipated crofters from the rule of the landlords.,Mit der Verabschiedung des Crofters 'Act 1886 emanzipierte der liberale Premierminister William Gladstone Crofters von der Herrschaft der Gutsbesitzer.,-0.5818648850033168
"Felippe prevails against the dragon, however, and Krassel flees with Azos.",Felippe siegt jedoch gegen den Drachen und Krassel flieht mit Azos.,0.7066765691649254
Congress may both authorize and appropriate in the same bill.,Kongress kann sowohl genehmigen und angemessen in der gleichen Rechnung.,0.12247150528459633
"The Tassili Plateau in Algeria is an impressive jumble of eroded sandstone outcrops, canyons, blocks, pinnacles, fissures, slabs and ravines.","Das Tassili Plateau in Algerien ist ein beeindruckender Sprung aus erodierten Sandsteinfelsen, Schluchten, Blöcken, Zinnen, Spalten, Platten und Schluchten.",-0.1511074170072346
She wields both a standard bullwhip and the cat o' nine tails with expert proficiency.,Sie hat sowohl eine Standard-Stierpeitsche als auch die Katze von neun Schwänzen mit fachkundiger Kompetenz.,0.5878363957814853
"During the 1930s, many Gestalt psychologists, most notably Kurt Lewin, fled to the United States from Nazi Germany.","In den 1930er Jahren flohen viele Gestaltpsychologen, vor allem Kurt Lewin, aus Nazi-Deutschland in die Vereinigten Staaten.",-1.6992331584391926
The Cat joins the Grog in beginning a revolt against the Twisted Cross overseers and their puppet Principle Elder.,Die Katze schließt sich der Grog an und beginnt eine Revolte gegen die Twisted Cross Aufseher und ihre Marionettenprinzipien Ältere.,-0.5067365103534406
"Testosterone, an androgen secreted by the testes, will cause changes in the cartilages and musculature of the larynx for males during puberty.","Testosteron, ein Androgen von den Hoden ausgeschieden, wird Veränderungen in den Knorpeln und Muskulatur des Kehlkopfes bei Männern während der Pubertät verursachen.",-0.28310765149442
"In cricket, the Cape Cobras represent Cape Town at the Newlands Cricket Ground.",Im Cricket repräsentieren die Cape Cobras Kapstadt auf dem Newlands Cricket Ground.,0.2575655463853638
"The uplands of the Lackawanna River watershed contain poorly drained, rocky soils.","Die Hochebenen der Lackawanna River Wasserscheide enthalten schlecht durchlässige, felsige Böden.",0.20379087816526384
"When the Sachems caught wind of this, the feud between Tammany Hall and Clinton continued.","Als die Sachems Wind erregten, setzte sich die Fehde zwischen Tammany Hall und Clinton fort.",0.5465332263396996
"This unites Latinos as one, creating cultural kin with other Latino ethnicities.","Dies vereint Latinos als einen, der kulturelle Verwandte mit anderen lateinischen Ethnien schafft.",0.2053577452598082
The presence of stress fractures or tendon avulsions provide evidence for very active predatory rather than scavenging diets in the theropods.,"Das Vorhandensein von Stressfrakturen oder Sehnenrächen liefert Beweise für sehr aktive Raubtiere, anstatt Diäten in den Theropoden zu sprengen.",-0.19958578274568647
The Blackhawks then dealt Brandon Manning to the Edmonton Oilers for Drake Caggiula.,Die Blackhawks verteilten Brandon Manning dann an die Edmonton Oilers für Drake Caggiula.,0.1486488477941222
To assist in tacking the beitass kept the luff taut.,Um bei der Taktik der beitass helfen hielt die luff straff.,-0.3992573205885481
"The exertion of the job aggravated his chronic muscular problems, diagnosed as fibrositis.","Die Ausübung des Jobs verschärfte seine chronischen Muskelprobleme, die als Fibrositis diagnostiziert wurden.",0.4613428957310835
"They vibrate, modulating the flow of air being expelled from the lungs during phonation.","Sie vibrieren, modulieren den Luftstrom, der während der Phonation aus der Lunge ausgestoßen wird.",0.20841220302143984
Other notable sulfur allotropes include rhombic sulfur and monoclinic sulfur.,Weitere bemerkenswerte Schwefelallotropen sind rhomber Schwefel und monoklinischer Schwefel.,0.1100029166921991
The university later retracted the claim about senior hires.,Später zog die Universität die Forderung nach Seniorenstellen zurück.,0.14646146524099887
A squire Knut Madsson in Lund uses the same coat of arms.,Ein Knut Madsson in Lund benutzt das gleiche Wappen.,-2.009026132363733
The second group of historians present a classical eclecticism veiling an unclassical partisanship and theological fanaticism.,Die zweite Gruppe von Historikern präsentiert eine klassische Eklektizismus verschleiert eine unklassische Parteilichkeit und theologischen Fanatismus.,0.2523679251512434
"Bertram Windle, British anatomist, archaeologist, scientist and writer.","Bertram Windle, britischer Anatomist, Archäologe, Wissenschaftler und Schriftsteller.",0.6384729346131981
"John Martyn, 60, British singer and songwriter, pneumonia.","John Martyn, 60, britischer Sänger und Liedermacher, Lungenentzündung.",0.21270443110037648
"Kalila tried to dissuade Dimnah of his plans, but was rebuffed by Dimnah's ambition.","Kalila versuchte Dimna von seinen Plänen abzubringen, wurde aber von Dimna 's Ehrgeiz zurückgewiesen.",-0.08162779395589417
"Charles Albert, growing impatient, pushed forward with three squadrons of mounted carabinieri, between the ""Cuneo"" brigade and the ""Piemonte"" brigade.","Charles Albert, ungeduldig, mit drei Schwadronen montierten Carabinieri zwischen der Brigade ""Cuneo"" und der Brigade ""Piemonte"" vorwärts geschoben.",-2.144132959976979
Anger over the outlawing of the political banquets brought crowds of Parisians flooding out onto the streets at noon on 22 February 1848.,"Die Wut über das Verbot der politischen Bankette brachte am 22. Februar 1848 mittags Massen von Parisern auf die Straße, die überschwemmten.",-1.8494142261631883
"As the defending champion at the Rogers Cup, Radwańska defeated Julia Görges and Alizé Cornet before losing to Simona Halep in the quarterfinal.","Als Titelverteidiger im Rogers Cup besiegte Radwańska Julia Görges und Alizé Cornet, bevor sie Simona Halep im Viertelfinale verlor.",0.3498201981176672
In the aftermath of the Babri Masjid demolition Pakistani Hindus faced riots.,Nach dem Abbruch der Babri Masjid standen pakistanische Hindus vor Ausschreitungen.,0.05386481004966962
"On the 5th, a northward drift ensued while well southeast of Okinawa.","Am 5. folgte eine Norddrift, während weit südöstlich von Okinawa.",2.227718735450208
"The Chemical Brothers headlined the O2 Stage beginning with ""Galvanize"".","Die Chemical Brothers überschrieben die O2 Stage, beginnend mit ""Galvanisieren"".",-0.19900997911499155
"Anderson's, Bryan's, Benning's, and Crews' cavalry brigade.","Anderson 's, Bryan' s, Benning 's und Crews' cavalry brigade.",-2.5212681225199085
"Senior Aircraftman Christopher Bridge, aged 20, and serving with C flight, 51 Squadron Royal Air Force Regiment.","Christopher Bridge, Senior Aircraftman, 20 Jahre alt, mit C-Flug, 51 Squadron Royal Air Force Regiment.",-0.11281092810982363
"Syllables before double consonants, and most syllables before consonant clusters, count as heavy.",Silben vor doppelten Konsonanten und die meisten Silben vor konsonanten Clustern zählen als schwer.,-2.2450019217216397
"During the summer of 2005, UWA competed at the College National Finals Rodeo in Casper with an outstanding turnout.",Im Sommer 2005 startete UWA beim College National Finals Rodeo in Casper mit einer hervorragenden Beteiligung.,-0.2607210776890982
They could incapacitate buffalo with a single arrow shot into the flank between the lower ribs and the hip.,"Sie konnten Büffel mit einem einzigen Pfeil, der in die Flanke zwischen den unteren Rippen und der Hüfte geschossen wurde, entkapseln.",-0.7937193686954833
One steamboat gathered the rafts near the mouth of the Brahe and hauled them about a kilometre upstream.,Ein Dampfboot sammelte die Flöße in der Nähe der Mündung der Brahe und schleppte sie etwa einen Kilometer flussaufwärts.,-0.29623633631321594
"In the United States, rainfall peaked at 11.35 in in Fort Scott, Kansas.","In den Vereinigten Staaten erreichte die Niederschlagsmenge in Fort Scott, Kansas, 11.35 ihren Höhepunkt.",0.18183987694995538
"As with the terms ""wallaroo"" and ""wallaby"", ""kangaroo"" refers to a paraphyletic grouping of species.","Wie bei den Begriffen ""wallaroo"" und ""wallaby"" bezieht sich ""kangaroo"" auf eine paraphyletische Gruppierung von Arten.",0.21413263203779842
The word Ritualism refers to the introduction of new vestments and ceremonies in worship to symbolize certain doctrines.,"Das Wort Ritualismus bezieht sich auf die Einführung neuer Gewänder und Zeremonien im Gottesdienst, um bestimmte Lehren zu symbolisieren.",0.325851471876244
"Carbonate rocks dominantly consist of carbonate minerals such as calcite, aragonite or dolomite.","Karbonatgesteine bestehen überwiegend aus Karbonatmineralien wie Calcit, Aragonit oder Dolomit.",0.5231782798330602
"In October 2006, Diederick Santer took over as Executive Producer of EastEnders.",Im Oktober 2006 übernahm Diederick Santer als Executive Producer von EastEnders.,0.370466616324757
"The largest of these is the Borneo Orangutan Survival Foundation, founded by conservationist Willie Smits.","Die größte davon ist die Borneo Orang Utan Survival Foundation, die vom Konservator Willie Smits gegründet wurde.",-1.366699577331385
"Another common method of preparing taro is to boil, peel then slice it into thick slices, before frying and marinating in edible ""red"" sumac.","Eine weitere gängige Methode der Vorbereitung Taro ist zu kochen, schälen dann in dicke Scheiben schneiden, vor dem Braten und marinieren in essbaren ""rot"" sumac.",-4.08763678364566
"Jon Lester relieved Arrieta and pitched 3.2 innings in relief, leaving in the eighth with a runner on first and two outs.","Jon Lester erleichtert Arrieta und schlug 3.2 Innings in Relief, so dass in der achten mit einem Läufer auf den ersten und zwei Outs.",0.24308213992593034
"Six 'Big Bens' followed, similar to the 'Small Bens' but with slighter larger boilers.","Sechs 'Big Bens' folgten, ähnlich wie die 'Small Bens' aber mit kleineren größeren Kesseln.",-0.3326835027874708
